id_imagem,arquivo_imagem,id_celula,classe_bethesda,rotulo_binario,alvo,nucleo_x,nucleo_y,caminho_imagem,caminho_recorte,particao,fold,prob_anormal,alvo_predito,predicao,acerto
78,408929e7f250196167bf4418c08fd999.png,8275,ASC-US,anormal,1,459,345,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_078_408929e7f250196167bf4418c08fd999.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img078_cell8275_anormal.png,validacao,2,0.37379012,0,normal,0
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,1764,LSIL,anormal,1,772,290,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_348_eb88a78cefd39ef4f57be86f7d6c55b6.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img348_cell1764_anormal.png,treino,2,0.87310666,1,anormal,1
101,688bb88091ed6d58563888211455a559.png,7602,SCC,anormal,1,129,799,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_101_688bb88091ed6d58563888211455a559.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img101_cell7602_anormal.png,treino,2,0.97029626,1,anormal,1
389,bef90ce102d8ea3841e78ed81d2d03ea.png,636,ASC-H,anormal,1,432,365,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_389_bef90ce102d8ea3841e78ed81d2d03ea.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img389_cell0636_anormal.png,validacao,2,0.9871293,1,anormal,1
78,408929e7f250196167bf4418c08fd999.png,8261,HSIL,anormal,1,746,530,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_078_408929e7f250196167bf4418c08fd999.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img078_cell8261_anormal.png,validacao,2,0.9908744,1,anormal,1
295,18379ef3f64b0efa33ee42877fdd6947.png,2930,ASC-US,anormal,1,1180,250,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_295_18379ef3f64b0efa33ee42877fdd6947.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img295_cell2930_anormal.png,teste,2,0.8895288,1,anormal,1
87,aab4785d3320a7fd40e5ec45caf36b72.png,7981,SCC,anormal,1,1147,757,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_087_aab4785d3320a7fd40e5ec45caf36b72.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img087_cell7981_anormal.png,treino,2,0.8795612,1,anormal,1
101,688bb88091ed6d58563888211455a559.png,7601,SCC,anormal,1,858,565,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_101_688bb88091ed6d58563888211455a559.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img101_cell7601_anormal.png,treino,2,0.9050709,1,anormal,1
361,8fd47c55033c1488a851a6660cc24f3a.png,1448,LSIL,anormal,1,250,601,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_361_8fd47c55033c1488a851a6660cc24f3a.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img361_cell1448_anormal.png,treino,2,0.9709919,1,anormal,1
78,408929e7f250196167bf4418c08fd999.png,8242,HSIL,anormal,1,561,526,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_078_408929e7f250196167bf4418c08fd999.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img078_cell8242_anormal.png,validacao,2,0.9872528,1,anormal,1
58,c7d215de538362b06b7ae3a0d70eb0e4.png,9557,ASC-H,anormal,1,858,780,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_058_c7d215de538362b06b7ae3a0d70eb0e4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img058_cell9557_anormal.png,validacao,2,0.9870297,1,anormal,1
253,303399e0cd747a0646339f4e1f6c91a9.png,3855,ASC-US,anormal,1,623,491,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_253_303399e0cd747a0646339f4e1f6c91a9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img253_cell3855_anormal.png,treino,2,0.9533619,1,anormal,1
61,610487e58f3868cabe7aac6b0d327a39.png,9335,HSIL,anormal,1,417,699,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_061_610487e58f3868cabe7aac6b0d327a39.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img061_cell9335_anormal.png,validacao,2,0.9841851,1,anormal,1
361,8fd47c55033c1488a851a6660cc24f3a.png,1427,LSIL,anormal,1,678,567,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_361_8fd47c55033c1488a851a6660cc24f3a.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img361_cell1427_anormal.png,treino,2,0.85729086,1,anormal,1
390,1208a64963167c6b7d56a072f8b8ee1a.png,612,HSIL,anormal,1,437,347,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_390_1208a64963167c6b7d56a072f8b8ee1a.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img390_cell0612_anormal.png,treino,2,0.98947024,1,anormal,1
221,2fd118764c0afa9a4e1ccbe9bd8210a5.png,4722,ASC-US,anormal,1,579,598,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_221_2fd118764c0afa9a4e1ccbe9bd8210a5.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img221_cell4722_anormal.png,teste,2,0.9584989,1,anormal,1
78,408929e7f250196167bf4418c08fd999.png,8236,HSIL,anormal,1,656,682,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_078_408929e7f250196167bf4418c08fd999.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img078_cell8236_anormal.png,validacao,2,0.99178034,1,anormal,1
65,e4910c7beb3eab919a7e93d4bcc04241.png,9079,ASC-H,anormal,1,329,735,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_065_e4910c7beb3eab919a7e93d4bcc04241.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img065_cell9079_anormal.png,treino,2,0.9904959,1,anormal,1
87,aab4785d3320a7fd40e5ec45caf36b72.png,7954,SCC,anormal,1,539,471,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_087_aab4785d3320a7fd40e5ec45caf36b72.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img087_cell7954_anormal.png,treino,2,0.97262347,1,anormal,1
65,e4910c7beb3eab919a7e93d4bcc04241.png,9151,ASC-H,anormal,1,1142,571,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_065_e4910c7beb3eab919a7e93d4bcc04241.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img065_cell9151_anormal.png,treino,2,0.9649213,1,anormal,1
394,f1662645f23a20ea9806ca8c6d655fba.png,511,HSIL,anormal,1,798,335,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_394_f1662645f23a20ea9806ca8c6d655fba.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img394_cell0511_anormal.png,treino,2,0.9540518,1,anormal,1
87,aab4785d3320a7fd40e5ec45caf36b72.png,7968,SCC,anormal,1,532,533,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_087_aab4785d3320a7fd40e5ec45caf36b72.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img087_cell7968_anormal.png,treino,2,0.9814889,1,anormal,1
231,dd245e5ad1da4d1d4b86786d2470d145.png,4491,ASC-US,anormal,1,778,605,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_231_dd245e5ad1da4d1d4b86786d2470d145.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img231_cell4491_anormal.png,treino,2,0.90371984,1,anormal,1
189,03f5d5ec88161b9365bea549d7ce92cd.png,5264,LSIL,anormal,1,170,285,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_189_03f5d5ec88161b9365bea549d7ce92cd.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img189_cell5264_anormal.png,treino,2,0.8984996,1,anormal,1
389,bef90ce102d8ea3841e78ed81d2d03ea.png,675,ASC-H,anormal,1,434,454,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_389_bef90ce102d8ea3841e78ed81d2d03ea.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img389_cell0675_anormal.png,validacao,2,0.9842306,1,anormal,1
58,c7d215de538362b06b7ae3a0d70eb0e4.png,9565,ASC-H,anormal,1,828,885,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_058_c7d215de538362b06b7ae3a0d70eb0e4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img058_cell9565_anormal.png,validacao,2,0.9894499,1,anormal,1
308,aee74e3c1bcd82561303ee974d31c08f.png,2753,ASC-US,anormal,1,660,752,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_308_aee74e3c1bcd82561303ee974d31c08f.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img308_cell2753_anormal.png,treino,2,0.18440005,0,normal,0
372,67f61d22243d7d51469eee3071e688cb.png,1114,ASC-US,anormal,1,550,202,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_372_67f61d22243d7d51469eee3071e688cb.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img372_cell1114_anormal.png,treino,2,0.5922539,1,anormal,1
361,8fd47c55033c1488a851a6660cc24f3a.png,1420,LSIL,anormal,1,830,645,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_361_8fd47c55033c1488a851a6660cc24f3a.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img361_cell1420_anormal.png,treino,2,0.93749756,1,anormal,1
394,f1662645f23a20ea9806ca8c6d655fba.png,465,HSIL,anormal,1,475,377,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_394_f1662645f23a20ea9806ca8c6d655fba.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img394_cell0465_anormal.png,treino,2,0.9881765,1,anormal,1
361,8fd47c55033c1488a851a6660cc24f3a.png,1418,LSIL,anormal,1,832,706,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_361_8fd47c55033c1488a851a6660cc24f3a.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img361_cell1418_anormal.png,treino,2,0.9581087,1,anormal,1
65,e4910c7beb3eab919a7e93d4bcc04241.png,9147,ASC-H,anormal,1,1175,715,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_065_e4910c7beb3eab919a7e93d4bcc04241.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img065_cell9147_anormal.png,treino,2,0.99040353,1,anormal,1
58,c7d215de538362b06b7ae3a0d70eb0e4.png,9529,ASC-H,anormal,1,505,524,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_058_c7d215de538362b06b7ae3a0d70eb0e4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\anormal\img058_cell9529_anormal.png,validacao,2,0.982591,1,anormal,1
35,bf7767fb55e9b4e77ea458f825f06e65.png,10320,Negative for intraepithelial lesion,normal,0,989,300,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_035_bf7767fb55e9b4e77ea458f825f06e65.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img035_cell10320_normal.png,treino,3,0.07349652,0,normal,1
208,9c42ed347e00dc159b9fb767b52de139.png,4966,Negative for intraepithelial lesion,normal,0,745,389,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_208_9c42ed347e00dc159b9fb767b52de139.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img208_cell4966_normal.png,treino,3,0.07382971,0,normal,1
140,ae9ad0a0e62cb046468591ce92237bfc.png,6329,Negative for intraepithelial lesion,normal,0,456,60,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_140_ae9ad0a0e62cb046468591ce92237bfc.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img140_cell6329_normal.png,treino,3,0.02317551,0,normal,1
7,df075c7d02cc7729bd04b5996a3e8991.png,11385,Negative for intraepithelial lesion,normal,0,722,390,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_007_df075c7d02cc7729bd04b5996a3e8991.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img007_cell11385_normal.png,treino,3,0.97272736,1,anormal,0
199,5ebaeeae59a5bc5ca0d79d99cb4dcac1.png,5072,Negative for intraepithelial lesion,normal,0,988,320,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_199_5ebaeeae59a5bc5ca0d79d99cb4dcac1.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img199_cell5072_normal.png,treino,3,0.026886744,0,normal,1
112,6bcb86179547a5f44a5622293f15d283.png,7378,Negative for intraepithelial lesion,normal,0,329,526,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_112_6bcb86179547a5f44a5622293f15d283.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img112_cell7378_normal.png,treino,3,0.04300264,0,normal,1
235,38b630ac8a1f02f6a466824f6babaf0e.png,4367,Negative for intraepithelial lesion,normal,0,161,652,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_235_38b630ac8a1f02f6a466824f6babaf0e.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img235_cell4367_normal.png,treino,3,0.026081098,0,normal,1
165,7c09a4a52e0cb6ffc6a10044dd321123.png,5647,Negative for intraepithelial lesion,normal,0,1019,832,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_165_7c09a4a52e0cb6ffc6a10044dd321123.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img165_cell5647_normal.png,treino,3,0.028436033,0,normal,1
235,38b630ac8a1f02f6a466824f6babaf0e.png,4360,Negative for intraepithelial lesion,normal,0,926,424,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_235_38b630ac8a1f02f6a466824f6babaf0e.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img235_cell4360_normal.png,treino,3,0.03711691,0,normal,1
35,bf7767fb55e9b4e77ea458f825f06e65.png,10312,Negative for intraepithelial lesion,normal,0,1168,445,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_035_bf7767fb55e9b4e77ea458f825f06e65.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img035_cell10312_normal.png,treino,3,0.026355354,0,normal,1
235,38b630ac8a1f02f6a466824f6babaf0e.png,4396,Negative for intraepithelial lesion,normal,0,1267,585,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_235_38b630ac8a1f02f6a466824f6babaf0e.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img235_cell4396_normal.png,treino,3,0.041578867,0,normal,1
201,a9ceb5e547fed2f7d052cdc794cb1330.png,5051,Negative for intraepithelial lesion,normal,0,530,826,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_201_a9ceb5e547fed2f7d052cdc794cb1330.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img201_cell5051_normal.png,treino,3,0.021574067,0,normal,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5533,Negative for intraepithelial lesion,normal,0,844,472,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img173_cell5533_normal.png,teste,3,0.09396861,0,normal,1
38,466a61aa31579a2ffb3c561f5a5d37d0.png,10268,Negative for intraepithelial lesion,normal,0,708,491,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_038_466a61aa31579a2ffb3c561f5a5d37d0.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img038_cell10268_normal.png,treino,3,0.08232769,0,normal,1
328,4372f7114534a5e0b688673c15a43fa9.png,2374,Negative for intraepithelial lesion,normal,0,838,487,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_328_4372f7114534a5e0b688673c15a43fa9.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img328_cell2374_normal.png,treino,3,0.024007749,0,normal,1
309,d72288404d45ed33074fcfb77d099f2f.png,2720,Negative for intraepithelial lesion,normal,0,498,309,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_309_d72288404d45ed33074fcfb77d099f2f.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img309_cell2720_normal.png,treino,3,0.034197055,0,normal,1
140,ae9ad0a0e62cb046468591ce92237bfc.png,6335,Negative for intraepithelial lesion,normal,0,583,292,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_140_ae9ad0a0e62cb046468591ce92237bfc.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img140_cell6335_normal.png,treino,3,0.019289603,0,normal,1
13,ac1ed15ddc7fb3d7e6a9c7521eeebe78.png,11187,Negative for intraepithelial lesion,normal,0,848,675,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_013_ac1ed15ddc7fb3d7e6a9c7521eeebe78.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img013_cell11187_normal.png,treino,3,0.2012632,0,normal,1
396,ba9d94a8fdbaba01220db89cde170b24.png,320,Negative for intraepithelial lesion,normal,0,1029,470,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_396_ba9d94a8fdbaba01220db89cde170b24.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img396_cell0320_normal.png,teste,3,0.2649285,0,normal,1
205,33915ae53ce2cffb30485ad683a8c64e.png,5024,Negative for intraepithelial lesion,normal,0,1055,82,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_205_33915ae53ce2cffb30485ad683a8c64e.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img205_cell5024_normal.png,treino,3,0.05242457,0,normal,1
392,ac20a24b37b7e87dcc375e6b7420d40e.png,547,Negative for intraepithelial lesion,normal,0,899,370,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_392_ac20a24b37b7e87dcc375e6b7420d40e.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img392_cell0547_normal.png,validacao,3,0.039453376,0,normal,1
265,02c6113a42960d9617990a3b291cf65d.png,3615,Negative for intraepithelial lesion,normal,0,818,284,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_265_02c6113a42960d9617990a3b291cf65d.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img265_cell3615_normal.png,treino,3,0.054098696,0,normal,1
140,ae9ad0a0e62cb046468591ce92237bfc.png,6371,Negative for intraepithelial lesion,normal,0,920,988,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\cric_cervix\images\cric_image_140_ae9ad0a0e62cb046468591ce92237bfc.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa\Pesquisa - Karielly\outputs_binary\crops\normal\img140_cell6371_normal.png,treino,3,0.017492766,0,normal,1
